date,indicator,AUS,AUT,BGD,BRB,BEL,BIH,BRA,BGR,CAN,CHL,CHN,CRI,CIV,HRV,CYP,CZE,CSK,DNK,ECU,EGY,SLV,EST,EMU,FIN,FRA,DEU,GRC,HUN,ISL,IND,IRL,ISR,ITA,JPN,JOR,KAZ,KEN,KOR,KGZ,LVA,LTU,LUX,MWI,MYS,MLT,MEX,MNG,MNE,NLD,NIC,MKD,NOR,PRY,POL,PRT,ROU,RUS,SEN,SRB,SVK,SVN,ESP,SWE,TUN,TUR,UGA,UKR,GBR,USA,UZB,VNM,YUG,COL
Jan 1975,AIP_IX,,29.4362974510849,30.0552797526888,72.3264410048821,47.3440696452896,,,,,,,,,,,,,,,,,,,38.8211236722759,77.1756150410933,53.5903939662877,,,,13.4065218951091,,,70.7514186141738,45.1179790428374,,,,,,,,54.4549357692792,,20.4422531235445,,40.5258067493731,,,50.2940485486542,,,39.8494755917022,,,45.7859518935245,,,,,,,65.8654891949002,31.4984963675243,,,,,80.1161288526008,44.8639604128234,,,63.4034766697164,
Feb 1975,AIP_IX,,32.6658192937399,26.4532086534477,76.5976875209605,48.9882601137111,,,,,,,,,,,,,,,,,,,40.0314934877672,78.8063250287554,57.151972750812,,,,12.744337412732,,,74.7057315019138,47.3486253947687,,,,,,,,60.6067148619591,,19.855521787966,,37.9064917158949,,,52.8427334413225,,,43.6218926143833,,,47.8986079665403,,,,,,,68.1885218897896,30.860973622945,,,,,85.6874869091099,44.669629416745,,,65.3247941445563,
Mar 1975,AIP_IX,,32.2800918605422,23.0769798844933,80.7265591531696,50.0867803830058,,,,,,,,,,,,,,,,,,,40.0810988080742,77.3794537895511,60.6453510905261,,,,13.7538973612172,,,71.9471838886102,50.9892085917887,,,,,,,,58.6636234316369,,20.6822795790084,,37.6710476682626,,,53.7772512353009,,,44.153218955606,,,46.5958033881806,,,,,,,79.1333575219304,31.3563734626818,,,,,82.6789535585949,44.1484690181712,,,70.8142726440989,
Apr 1975,AIP_IX,,32.2498387285267,19.324347232032,81.3672461305813,46.4106864099411,,,,,,,,,,,,,,,,,,,40.3092832814865,76.4055575469195,57.7051541364934,,,,12.3318290467287,,,74.0664114541954,50.0001484168758,,,,,,,,53.3503568234114,,22.1357731150067,,43.6160098784103,,,52.8427334413225,,,38.2342435143852,,,45.128681115253,,,,,,,64.9524564441725,30.1056919000677,,,,,78.3332942745178,44.1749686994546,,,71.3632204940531,
May 1975,AIP_IX,,32.2574020115306,22.2922348189957,81.8655582248357,48.0548768783626,,,,,,,,,,,,,,,,,,,38.2258598285916,72.8383794489086,60.4028606200904,,,,12.1907077636222,,,71.0237215974613,49.0847416592436,,,,,,,,54.1888693078658,,22.9625309060491,,41.7030269890063,,,49.6993554070316,,,39.307522723655,,,45.5864232644064,,,,,,,72.799915149794,30.0204181571622,,,,,75.8818967296538,43.8746389782426,,,68.6184812442819,
Jun 1975,AIP_IX,,32.8700279348445,23.1705105463423,85.7096800885944,47.1286735140553,,,,,,,,,,,,,,,,,,,34.4657765493193,76.0092044249183,58.8039390806551,,,,11.7781993977274,,,74.8951596642007,51.4100852619644,,,,,,,,56.2932131390446,,20.948975640635,,41.6441659770247,,,49.6993554070316,,,44.153218955606,,,46.0793763481101,,,,,,,69.6100792105429,29.4397445745199,,,,,76.2161782130444,45.0759578630908,,,68.6184812442819,
Jul 1975,AIP_IX,,28.4228175285655,23.5195396013067,84.3571186925481,34.3556829318639,,,,,,,,,,,,,,,,,,,20.9235241055021,64.2884763885967,49.1800985352386,,,,12.9940135291058,8.77530091208238,,72.1247727907542,52.4833207709125,,,,,,,,49.9318059252511,,23.4159142106809,,42.7036641924002,,,39.5895719994474,,,26.9276189731662,,,44.5887801188156,,,,,,,67.1483579965555,30.1056919000677,,,,,68.0819954505411,43.1856472648737,,,58.4629460201282,
Aug 1975,AIP_IX,,28.9295574898252,19.6368765169749,82.7909949692741,42.0812241721326,,,,,,,,,,,,,,,,,,,35.0213561367579,44.4594959136218,50.0363930089647,,,,12.9940135291058,7.93674591251511,,38.595988065965,48.7585622398574,,,,,,,,35.1933364869564,,22.8958568906424,,41.2321388928587,,,43.6674678277167,,,41.4647076690192,,,34.7649293792924,,,,,,,46.8536047018995,29.9919935761937,,,,,63.6249090053338,44.9787923650516,,,62.0311070448308,
Sep 1975,AIP_IX,,31.8187315973058,24.8882809942185,84.1435563667442,47.2363715796725,,,,,,,,,,,,,,,,,,,36.2714102084949,73.030893822452,57.4550858388566,,,,13.1025683622645,8.85797534878918,,75.9014967763501,53.2303768604744,,,,,,,,52.7134098400277,,23.4025794077329,,39.966627135253,,,49.2745745915869,,,45.7790775597474,,,45.1638920498032,,,,,,,71.0663086610706,29.6427772957235,,,,,77.1075955020858,46.4186083814505,,,69.4419030192132,
Oct 1975,AIP_IX,,31.9926871063949,21.297616073708,101.442104756862,46.8486585434508,,,,,,,,,,,,,,,,,,,37.2932798068196,77.5719681630945,59.3571204663365,,,,12.9288806291019,8.89340725006623,,76.2685138407811,53.2303768604744,,,,,,,,50.6655043491487,,23.4825882260876,,44.4989250581352,,,52.8427334413225,,,46.3104039009701,,,47.6990793374221,,,,,,,74.0596691982664,29.5859281337865,,,,,81.6761091084233,46.6129393775289,,,74.1079597438244,
Nov 1975,AIP_IX,,34.5566400447088,28.1550104519681,102.937041036777,51.5083948491519,,,,,,,,,,,,,,,,,,,39.7040983737409,78.4099719067542,65.1844695839942,,,,13.0591464288925,9.68471971467617,,77.1919761319299,51.4837386792452,,,,,,,,54.2453076481656,,23.7759538938768,,40.7906813029963,,,56.8356731065028,,,46.8523567690173,,,46.3962747590624,,,,,,,72.4416364754578,29.9919935761937,,,,,83.9046523310269,46.1271118873329,,,69.9908508691675,
Dec 1975,AIP_IX,,35.7894551743406,30.7898376333233,99.8759810335876,45.592181111251,,,,,,,,,,,,,,,,,,,37.4817800239862,81.195768135677,60.7059737081351,,,,14.611480543063,8.55089887003116,,70.4672763707434,53.2303768604744,,,,,,,,51.2943887124895,,24.149328380154,,38.9071289198775,,,57.9401032266591,,,39.307522723655,,,44.0840900569285,,,,,,,69.4367185616705,29.614352714755,,,,,75.1019066017426,45.8002824848375,,,74.1079597438244,
Jan 1976,AIP_IX,,29.6480693751934,35.6169322789923,89.1266773021689,47.566645647565,,,,,,,,,,,,,,,,,,,37.2436744865125,80.8107393885901,56.5987913651305,,,,14.3509489435905,8.50365633483762,,72.0300587096107,47.6011513968741,,,,,,,,52.3505919381004,,22.042429493304,,40.9966948449321,,,53.7772512353009,,,43.0799397463362,,,44.5183582497151,,,,,,,66.4664727776576,28.8022218299407,,,,,76.2161782130444,46.4362748356395,,,64.7758462946021,
Feb 1976,AIP_IX,,32.4313575206197,30.1396854719183,92.4724870723851,51.3432578152056,,,,,,,,,,,,,,,,,,,37.9480700348723,82.7585318738532,61.4410229466432,,,,14.2098276603755,8.53908823611467,,78.5771695686532,51.6520893473155,,,,,,,,55.2934482537336,,22.3357951612266,,41.0261253509229,,,55.8161991494355,,,47.3943096370644,,,46.97138669005,,,,,,,67.7608989559045,29.1798626913793,,,,,83.347516525376,47.8849240791329,,,66.9716376944191,
Mar 1976,AIP_IX,,32.8019583878096,25.0821860251091,103.221790805228,49.9719024463475,,,,,,,,,,,,,,,,,,,38.5433338785565,83.2681287449977,60.4634832376994,,,,15.1108327757019,8.96427105297466,,79.4059177786586,57.5338408130212,,,,,,,,53.7696130656386,,24.4693636542393,,45.3818402378601,,,55.8161991494355,,,47.3943096370644,,,47.5699725774045,,,,,,,74.7299970405728,28.9727693157517,,,,,85.3532054257193,48.0262557126444,,,73.284537968893,
Apr 1976,AIP_IX,,32.7717052557941,22.8100753128755,93.1131740497969,53.3177223515196,,,,,,,,,,,,,,,,,,,38.3647547254512,82.9510462473967,63.9568615774135,,,,13.5584986614228,9.21229436274075,,80.9687001175259,55.7872026317919,,,,,,,,56.9220975023854,,25.522813097531,,41.9973320489146,,,56.3259361279692,,,38.7761963824323,,,47.6638684028719,,,,,,,71.0663086610706,29.6427772957235,,,,,77.6647313077367,47.6552601746766,,,68.3440073193047,
May 1976,AIP_IX,,34.6322728747476,20.5584957215356,101.442104756862,52.1689429849369,,,,,,,,,,,,,,,,,,,39.7040983737409,81.5241750081923,63.7749937245868,,,,14.2315386270073,10.0980918976197,,85.1124411675528,54.3877877034576,,,,,,,,62.8723110939946,,26.1895532515974,,43.2039827942444,,,53.7772512353009,,,40.3914284597493,,,48.1216105520253,,,,,,,77.0183576056878,29.6996264576605,,,,,81.3418276250327,48.3089189796675,,,67.7950594693505,
Jun 1976,AIP_IX,,35.2070823830422,20.6679950327404,101.513292198084,52.0540650482787,,,,,,,,,,,,,,,,,,,36.1821206319423,83.1435606209402,64.9344012863574,,,,13.8190302610039,10.1689557002919,,84.1061040554034,57.449665478986,,,,,,,,59.5585742563911,,25.6294915223149,,43.4099963364745,,,54.7967251923682,,,44.6951718236531,,,46.9009648209495,,,,,,,74.3486036130537,30.1056919000677,,,,,77.219022663216,49.3070736413429,,,71.9121683440074,
Jul 1976,AIP_IX,,30.7976883917825,20.3509032767158,101.442104756862,37.9743379365994,,,,,,,,,,,,,,,,,,,19.3857591759844,71.6040225832477,53.9010848815334,,,,14.3075270102184,9.64928781328102,,81.0634141986694,58.6912516560044,,,,,,,,51.8748973555733,,26.9363022242852,,43.0273997585937,,,43.0727746860941,,,28.0008981824361,,,44.2131968169462,,,,,,,72.7074561370621,30.1950262973973,,,,,71.5362374455767,46.9662684613078,,,59.8353156450138,
Aug 1976,AIP_IX,,30.7976883917825,18.7540383183187,105.998101039967,45.7573181451972,,,,,,,,,,,,,,,,,,,35.8150412616703,49.9631421219815,53.408526113461,,,,13.9275850941627,9.0941880247569,,45.048384843864,54.6297917888087,,,,,,,,42.8286376675172,,26.8696282088786,,42.6153726744278,,,48.2551006345196,,,45.2371246917003,,,33.8142341464353,,,,,,,47.6395063101208,29.614352714755,,,,,67.1905781614996,48.4325841589901,,,66.9716376944191,
Sep 1976,AIP_IX,,35.2751519300771,16.9176436163901,99.2352940561758,52.7146131840637,,,,,,,,,,,,,,,,,,,39.4759139003286,84.1174568635717,62.9717440412685,,,,13.7864638111648,10.3106833058725,,88.1551310242869,59.0174310753906,,,,,,,,58.8168132124507,,27.0029762396919,,41.408721929098,,,55.8161991494355,,,48.4675888463343,,,47.9572928574574,,,,,,,75.3656527531048,29.0336791321128,,,,,81.0075461416422,49.5367375457991,,,74.1079597438244,
Oct 1976,AIP_IX,,35.7138223443018,22.4154215443578,107.065912668986,53.6982555167001,,,,,,,,,,,,,,,,,,,39.9818881674602,83.7890499910564,65.1238469663853,,,,13.6996199446378,10.4287896438564,,85.3965834109832,58.6912516560044,,,,,,,,57.9218623876965,,26.8696282088786,,42.1739150845653,,,56.8356731065029,,,49.0095417143814,,,49.060568806699,,,,,,,78.9022099901006,29.614352714755,,,,,86.6903313592815,49.8635669482946,,,76.3037511436414,
Nov 1976,AIP_IX,,36.8256249458716,23.0313551711681,111.693096394738,54.3013646841561,,,,,,,,,,,,,,,,,,,40.0810988080742,88.5905849547283,67.8215534499823,,,,14.69832440959,10.2870620382757,,88.5221480887178,58.6912516560044,,,,,,,,56.2932131390446,,28.2697825324181,,40.5258067493731,,,58.3648840421038,,,47.9256359782871,,,51.3140686179158,,,,,,,78.7288493412283,29.2935610152533,,,,,89.476010387536,49.9342327650504,,,75.4803293687101,
Dec 1976,AIP_IX,,38.1113830565305,26.6037702068961,94.3945480046204,47.7317826815112,,,,,,,,,,,,,,,,,,,40.0810988080742,86.7673605935227,62.2973174203692,,,,15.5341966249126,9.03513485576497,,84.8401381842654,59.6803118309173,,,,,,,,46.9808869895751,,27.4030203321317,,38.7599763899233,,,63.0374730119957,,,44.153218955606,,,49.9643161268224,,,,,,,72.2682758265855,29.5859281337865,,,,,81.4532547861629,49.589736908366,,,81.2442817932297,
Jan 1977,AIP_IX,,31.7128456352515,31.2688971210706,94.7504852142936,50.1370394802938,,,,,,,,,,,,,,,,,,,39.1981241066092,87.5487424626108,59.9103018520179,,,,15.6101850081238,8.72805837700694,,83.4549447475421,52.7253248562635,,,,,,,,54.035679527052,,24.7360597158659,,38.936559425574,,,55.8161991494355,,,46.8523567690173,,,50.9384853160463,,,,,,,73.8978659259856,28.6276136897056,,,,,83.5703708476364,49.3335733226263,,,69.9908508691675,
Feb 1977,AIP_IX,,34.2238555925383,27.7147319708095,102.011604291627,52.2766410505541,,,,,,,,,,,,,,,,,,,40.5374677548988,88.262178082213,63.1611897212964,,,,15.1542547088569,9.60204527796937,,85.7636004754142,55.2084972103003,,,,,,,,54.608125550093,,26.4295797071947,,39.3780170154364,,,56.8356731065029,,,48.4675888463343,,,52.4877664362578,,,,,,,76.9836854759133,28.7697365945481,,,,,89.9217190320568,50.9677203351036,,,73.284537968893,
Mar 1977,AIP_IX,,35.3432214771119,25.1164045597038,115.466030817986,52.2766410505541,,,,,,,,,,,,,,,,,,,35.9936204147756,88.6472068292999,63.8356163421957,,,,16.5546120567137,9.85006858785357,,86.4976346042761,61.6689540974976,,,,,,,,55.559514715147,,27.549703165893,,44.7049385997767,,,56.8356731065029,,,47.9256359782871,,,52.5229773708081,,,,,,,81.4910623465944,28.4530055494705,,,,,91.8159807712699,51.8333765903619,,,81.793229643184,
Apr 1977,AIP_IX,,35.7440754763173,19.9699369225835,93.3267363756007,53.3751613198488,,,,,,,,,,,,,,,,,,,36.4599104256616,84.8308924831739,66.6545680610106,,,,14.4486482933248,10.1453344328132,,82.8156246998236,58.6912516560044,,,,,,,,58.0831147885531,,27.8430688336823,,42.2622066025378,,,57.9401032266591,,,38.2342435143852,,,54.1192064037533,,,,,,,75.9666363358622,28.2499728282669,,,,,82.5675263974647,51.7892104548895,,,78.2250686184813,
May 1977,AIP_IX,,36.0163536644569,19.8809687320442,104.147227549666,51.9463669826615,,,,,,,,,,,,,,,,,,,38.8707289925829,82.0450962542511,64.3887977278771,,,,14.524636676536,10.7004342212192,,86.9593657498505,56.7867847234592,,,,,,,,61.3484759058995,,28.9098530801886,,45.0581046716667,,,54.3719443769235,,,37.1609643051153,,,53.1215632581625,,,,,,,80.1735214151645,28.1322138499689,,,,,87.3588943260626,52.266204717991,,,77.6761207685271,
Jun 1977,AIP_IX,,36.3869545316468,23.204729080937,103.577728014901,50.6898895504617,,,,,,,,,,,,,,,,,,,37.6206749208459,86.7673605935227,65.6694505248656,,,,14.6874689262741,11.3736403477272,,83.2773558453981,59.5961364968822,,,,,,,,60.2922726802887,,26.8429586025826,,45.0581046716667,,,54.7967251923682,,,44.153218955606,,,53.8257819491678,,,,,,,76.3249150101984,27.9007565477968,,,,,79.7818473692102,53.7060207343899,,,79.0484903934127,
Jul 1977,AIP_IX,,32.4616106526352,21.5987391799204,102.794666152908,38.4123100701091,,,,,,,,,,,,,,,,,,,19.3857591759844,71.2189938361608,54.9392472080862,,,,14.611480543063,10.2516301368806,,79.5835066808026,58.9332557413554,,,,,,,,53.559984944525,,27.9230776521702,,45.352409731575,,,44.1772048062503,,,24.2284811597549,,,50.2812145377747,,,,,,,75.0767183383175,28.0185155260948,,,,,75.4361880851331,51.2327171479378,,,65.0503202195792,
Aug 1977,AIP_IX,,31.682592503236,19.3654094738193,93.8962359110779,46.8486585434508,,,,,,,,,,,,,,,,,,,36.1821206319423,51.1974989876424,53.9010848815334,,,,14.6874689262741,9.21229436274075,,46.0547219560134,56.3764299700379,,,,,,,,41.1435500785655,,29.1365447327045,,45.4407012495475,,,47.2356266774523,,,42.537986878289,,,40.1991502782162,,,,,,,48.7490144629038,27.5515402673266,,,,,71.5362374455768,52.1513727657629,,,74.6569075937787,
Sep 1977,AIP_IX,,35.1390128360073,19.046036482368,105.001476853594,50.7401486477497,,,,,,,,,,,,,,,,,,,40.3985728580392,82.1017181288227,63.8962389598046,,,,14.5463476432763,10.9248362635067,,86.8646516687071,60.7640692566198,,,,,,,,54.8177536712066,,28.1764389107155,,42.9096777343361,,,53.7772512353009,,,46.3104039009701,,,55.9267010440001,,,,,,,78.3243411605261,27.7261484075617,,,,,84.7960696200684,53.6000220092563,,,81.2442817932297,
Oct 1977,AIP_IX,,36.9315109079259,23.113479654971,98.9505442891492,51.8961078853736,,,,,,,,,,,,,,,,,,,40.6366783955129,83.0756143714543,65.6694505248656,,,,14.611480543063,11.2555340097433,,82.9932136019676,59.5224830796014,,,,,,,,55.1402584729198,,29.2832275664658,,44.4400640461536,,,56.3259361279692,,,49.0095417143814,,,55.8093312621659,,,,,,,81.6875377486497,27.291658384186,,,,,88.3617387762342,53.9533510930351,,,81.793229643184,
Nov 1977,AIP_IX,,37.5063204162204,21.963736884925,116.177905237332,54.0285295845927,,,,,,,,,,,,,,,,,,,41.1426526626445,87.3562280890674,68.6172253060994,,,,14.4595037767493,11.0901851366841,,83.9166758931165,60.0170131670579,,,,,,,,56.8737217821284,,29.6832716589057,,44.999243659685,,,57.9401032266591,,,50.6247737916984,,,56.8773962768572,,,,,,,78.7057345880453,26.8246831254178,,,,,90.0331461931869,53.2555261525719,,,79.0484903934127,
Dec 1977,AIP_IX,,37.6046430952708,30.4020275719983,103.862477781927,48.6579860458186,,,,,,,,,,,,,,,,,,,38.7814394160302,83.7211037415705,65.2450922016031,,,,16.2940804570241,10.3461152072677,,75.3568908097752,61.2585993440763,,,,,,,,53.2455427628546,,29.5765932342551,,43.439426842171,,,62.4427798703731,,,47.3943096370644,,,55.2459563093617,,,,,,,76.6254068015771,26.8571683608103,,,,,82.9018078808553,52.4870353953528,,,85.3613906678866,
