Time Code,"Series Code","AFG","ALB","DZA","ASM","AND","AGO","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","CHI","CHL","CHN","COL","COM","COD","COG","CRI","CIV","HRV","CUB","CUW","CYP","CZE","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FRO","FJI","FIN","FRA","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GUM","GTM","GIN","GNB","GUY","HTI","HND","HKG","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","PRK","KOR","XKX","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MRT","MUS","MEX","FSM","MDA","MCO","MNG","MNE","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","ROU","RUS","RWA","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","KNA","LCA","MAF","VCT","SDN","SUR","SWE","CHE","SYR","TJK","TZA","THA","TLS","TGO","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","USA","URY","UZB","VUT","VEN","VNM","VIR","PSE","YEM","ZMB","ZWE"
YR2003,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.025182281262485","","","","32.4533576041094","31.2044521104432","","","","88.6139806812405","","","70.8373493826887","","","","","","","","","","","","","","","","","","","","52.535419533379","","","","","","","","","","","","","","","","","57.9112234090821","","","","","","","","","","","","","53.8060041335342","","","","","","","","20.7110409025044","","","","","","","59.3667252174697","54.5175092264055","62.1900538962691","29.7173962466428","","","32.4293905171994","","","","127.433255587593","124.032485792123","87.6875811714887","","","","","","","","","","","","","","","","","","","","","45.0766412986635","30.3523770936084","","","","","44.7373479847505","","","52.5337629892465","","95.7255313439215","","","","","","","62.5881953798115","","","48.2453384728239","","","","","","","","","","","","","","71.1158091038539","","","","","","","","","26.5286653982985","","","","","","","108.589983770079","","","","","","","","44.071962064309","102.270712023476","89.1816737187195","48.5183795948987","","55.4548969656624","","","","29.4377653432691","","","","27.0460183720806","","","","","55.0211600274784","","","","","","","","39.3492032439637","56.2416463518739","105.602780852245","","","","","","","","",""
YR2004,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.0229722463210145","","","","29.3985591955441","","","","","104.633376135445","","","77.4580226371016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5005963032977","","","","","","","","","","","","","43.8362020703765","","","","","","","","21.7859462482716","","","","","","","62.7110186964205","48.2467536595545","62.5929767433885","","","","30.9138796254861","","","","122.008068595913","129.874172065938","87.7934798772327","","","","","","","","","","","","","","","","","","","","","45.6966383151073","27.2730426643921","","","","","39.0633699371909","","","51.9542957042957","","","","","","","","","59.4156672858263","","","43.8675166117793","","","","","","","","","","","","","","71.6007252032249","","","","","","","","","31.9233677947788","","","","","","","101.779018993689","","","","","","","","43.2698677308708","102.328536698869","86.9923515871013","49.5833333333333","","59.3259448726376","","","","29.9983918368459","","","","24.3963998008709","","","","","53.8374194744404","","","","","","","","42.7380526736801","56.6783896767545","85.425594123742","","","","","","","","",""
YR2005,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.0225072123906758","","","","","","63.7916238643802","6.57022058767027","","93.2214509323533","","","81.722619484527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.215806320443","","","","","","","","","","","","","35.0764570730322","","","","","","","","21.2624787691045","","","","","","","64.9063240885857","38.1799087068883","62.2265261005164","","","","30.788487633198","","","","121.00247616654","130.462680450451","78.8461240986726","","","","","","","","","","","","","","","","","","","","","42.0675597614326","33.9271150397616","","","","","41.6926948302421","","","32.4251035801551","","","","59.2699927731566","","","","","51.7646230480547","","","44.1698490827743","","","","","","","","","","","","","","65.7097431236682","","","","","","16.660868447567","","","39.3423254303621","","","","","","","94.9666937754733","","","","","","","","40.6065343331489","90.6049131149854","87.4429881653865","52.0352250489237","","57.149874301212","","","","30.012952156004","","","","25.4581282780769","","","","","52.4205297222421","","","","","","","","44.1499304577755","56.5499612668647","76.1144597080025","","","","","","","","",""
YR2006,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.021647280792429","","","23.4702303966166","","","62.366447611144","6.64440183178372","","88.1890674709747","","","76.8295072044597","","","5.89360961421408","63.9523563420216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5122336368588","","","","","","","","","","","","","27.9581432787765","","","","","","","","21.8766766186978","","","","","","","67.9689618884848","42.903731722912","59.6667302759413","","","","27.0425378520392","","","","117.698811478754","130.828972913551","71.6209163006176","","","","","","","","","","","","","","","","","","","","","40.5883961366256","29.5408843071306","","","","","38.0288957688338","","","29.1792912365375","","50.4944776193297","","54.80562992585","","","","","49.6869680346867","","","42.9255368597193","","","","","","","","","","","","","32.5394575436311","58.7978739918955","","","","","","9.89107286043072","","","47.7656117606838","","","","","","","82.8374805427534","","","","","","","","36.0784830356391","88.6994841221229","84.6590647845878","47.1957374440562","","54.0523795202106","","","","26.3534189803434","","","","24.3806591494652","","","","16.803206848237","48.562318473175","","","","","","","","43.6238366341836","55.4711368300526","69.0268963476743","","","","","","","","",""
YR2007,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.0203203959532226","","","23.2550473991226","","","66.8268945870774","8.9092608163614","","86.0038140924819","","","64.28857447128","","","5.74118725017073","62.4516834896092","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7885338345865","48.4823699129053","","","","","","","","","","","","","22.6870976473773","","","","","","","","21.6355733852413","","","","","","","68.6480786295858","40.7822909501038","57.4975363893642","","","","26.9733504975566","","","","112.989990199089","134.218175238796","68.9914742243235","","","","","","","","","","","","","","","","","","","","","40.0881257702829","29.1842777540108","","","","","34.6934497337497","","","23.239565787011","","43.5140123874587","","50.9355551094158","","","","","42.9786611378803","","","36.9399310684392","","","","","","","","","","","","","28.5288183926826","51.5748916282423","","","","","","7.15843011662711","","","47.4509601321227","","","","","","","77.2760743035509","","","","","","","","32.2607076358179","84.9944169483341","97.046322814295","45.2980532065982","","45.7249869846124","","","","24.0052180036883","","","","22.9934668319175","","","","15.928004235045","45.7895412461289","","","","","","","","44.653866478774","55.745971470597","58.5120605304436","","","","","","","","",""
YR2008,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.0183978262365233","","4.57653797474662","25.4503135094053","","","71.1687020480669","10.6566343685377","","79.8031598031598","","","61.9120647725711","","","7.84730897264042","60.6559304867725","","","","","","","","","","","","","","","","65.2450803056946","","","","","","","","","","","","","","","","","48.4269376195663","","","","","","","","","","","","","27.0177038935984","","","","","","","","20.0539449933996","","","","","","","71.9873543967243","77.9389086419136","57.2922142809949","34.2250282105616","","","46.8074999512846","","","","120.339824591656","140.413434816734","55.9996964340487","","","","","","","","","","","","","","","","","","","","","39.7997028374607","30.3431523048305","","","62.5004296839798","","33.6988749498688","","26.6089754283853","18.4425161310829","","","","45.4427659043265","","","16.9935714485796","","43.799987249558","","","36.0529868376645","","","","","","","","","23.6179844504011","","","","26.076322347553","52.4322709326702","","","","","","6.49528743788997","","","46.8685383304774","","","","","176.92433805069","","96.4099647516113","","","","","","26.0184722820795","","37.3808318444364","","95.7393310720202","41.6345301264286","","45.8443468322957","","","","23.6417272716591","","","","22.4502172623288","","","","","43.2919349060393","41.5459511098467","","","","","13.8402079543379","","55.2461081644424","64.0622298869459","57.2526825176099","","","","","","","","",""
YR2009,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.0240607231707462","","6.29501240116287","30.9034598415542","","","86.8797344642257","18.5574619808712","","83.2280801639718","","","58.1908237667352","","","18.9731164738468","63.8078274298857","","","","","","","","","","","","","","","","68.9990033374936","","","60.7968720094783","","","","","","","","","","","","","","58.1469205675387","","","","","","","","","","","","","34.6113643945291","","","","","","","","23.0172340649543","","","","","","","80.2299576419677","96.9238548477197","55.2564461120573","29.997306381567","","","66.6970216539395","","","","134.678769793404","158.874629469603","60.1626651521283","","","","","","","","","","","","","","","","","","","","29.2734146419207","50.8357455983458","46.1935516743923","","","64.8218011683268","","36.5564718463374","","25.4416218372326","27.6322264363496","","59.507115138108","","47.5036306769826","","","15.8082771032135","","","","","31.9539885321337","","","","","","","","","24.8034436516909","","","","26.4008658753596","52.4006931345997","","","","","","8.69786633508402","","","46.6074007324324","","","","","100.445570307955","","106.372468302322","","","","","","","","51.207696019963","86.063491912486","104.31305157437","43.3977023635892","","56.8312179829486","","","","22.2458964083591","","","","26.7791952036446","","","","","42.9297921509547","50.4730899235206","","","","","24.8994141074509","","68.9327025781826","76.1779363289699","49.2733292135984","","","","","","","","",""
YR2010,"GC.DOD.TOTL.GD.ZS","","","","","","","","","","","0.0292573610275351","","6.38557579182856","33.6865674302876","","","95.7246431346578","18.905245726907","","81.3270766773163","","","56.2118312539319","","","21.630688536512","61.3187804611479","","","","","","","","","","","","","","","","72.4526699261111","","","27.8758486938535","","","","","","","","","","","","","","57.4940372940156","","","","","","","","","","","","","34.9813945815156","","","","","","","","24.4197869377335","","","","","","","80.8455464334337","102.420154613348","51.5919103004572","26.1661592780012","","","82.6024574976042","","","","136.224334891016","162.296406603406","60.524812234791","9.52296325134078","","","","","","","","","","","","","","","","","","","28.0301095494911","49.5598230655171","54.8854181471638","","","64.9282951221813","","36.7873761596586","","24.1548813396191","21.9325613610474","","","","50.9624992353025","","","16.9449717307022","","33.8625212320188","","","34.89036823715","","","","","","","","","33.1877549062991","","","","23.6817913396941","50.1962414766331","","","","","","9.09810564475071","","","54.9724926638478","","","","","75.3534158588627","","101.449782417951","","","","","","","","54.0245375520116","71.585318439823","107.435882444652","45.7221525523083","","59.8947431373722","","","","21.5610607446658","","","","26.9008455437265","","","","","40.6626014003759","47.432445668142","","","","","29.9695556383217","","81.6963569500982","85.4642738610747","44.2227017546251","","","","","","","","",""
YR2011,"GC.DOD.TOTL.GD.ZS","","69.637669633181","","","","","","","","","0.0305868467382266","","","35.2808662969381","","","100.250526720344","39.4168108447656","","78.2532858707557","","","64.0467185407083","","45.8346942869169","20.7431794308082","59.3416718609879","","","","","","","","","","","","","","","","62.8601328222053","","","","","","","","","","","","","","","","","54.5619791967068","","","","","","","","","","","","","31.0141412238458","","","","","","","","24.1625898129509","","","","","","","89.9702391044083","109.350163645618","51.5565401539846","24.8651446692594","","","112.471687736705","","","","133.978459775192","177.960942881533","60.9992438727202","8.80131007226425","","","","","","","","","","","","21.7306088407006","","","","","","","27.4257346508333","50.0286816425423","57.2981206101706","","","52.6778940883521","","35.5204190571818","","25.2019616988798","19.7666738542045","","","","55.6277203238232","","","23.1056935631209","","","","","48.3613937047004","","","","","","","","","26.2514565564846","","","","20.7202165724133","48.8058481255453","","","","","","8.64108194430582","","","44.8293754612433","","","","","78.8413155501667","","104.78518384861","","","","15.8852588069204","","","","62.3177975508086","71.1081093769161","105.318484030508","49.5318232805065","","58.4684067815179","","","","21.6726065625203","","","","28.1319763006874","","","","","44.6247763295406","42.3601056090581","","","","","27.4827594960273","","95.2504060769353","90.0547850215033","45.3514512209494","","","","","","","","18.0498818772738",""
YR2012,"GC.DOD.TOTL.GD.ZS","","63.6691535959585","","","","","","","","","0.0399077533348717","","","36.4320134322093","","","112.775967104121","24.4293134230567","","76.9634907085166","","","74.2422122045535","","49.0902631535795","19.945550294908","59.8494899958247","","","","","","","","","","","","","","","","65.227695883164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2642090842647","","","","","","","","24.3112735898706","","","","","","","93.6404899762305","108.465525362066","50.6780305618952","25.0344008432508","","","130.084312026127","","","","137.934669887058","186.02541795533","65.8995350967183","10.4981138465889","","","","32.4090205799357","","","","","","","","20.8452774715178","","","","","","","41.4204771686525","51.6464316160996","","","","48.6065176831362","","36.5088808021811","","27.1151720388805","20.3471393261885","","","","","","","20.6628679154414","","","","","51.8181391927921","","","","","","","","","27.4390916674443","","","","19.2166594587652","49.1574552068493","","","","","","8.55140859340356","","","51.2177218791033","","","","","78.1418056718111","","107.828093624626","","","","12.9145680239701","","","","84.5815735867772","68.710394650639","99.8824694374266","55.1277611326326","","61.2051824770701","","","","21.8499716464569","","","","28.4447160238828","","","","","44.6597512024834","39.2866761246687","","","","","33.7031001609632","","99.2474541864522","94.163413471203","43.4034504514938","","","","","","","","23.488887811346",""
