Time Code,"Series Code","AFG","ALB","DZA","ASM","AND","AGO","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","CHI","CHL","CHN","COL","COM","COD","COG","CRI","CIV","HRV","CUB","CUW","CYP","CZE","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FRO","FJI","FIN","FRA","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GUM","GTM","GIN","GNB","GUY","HTI","HND","HKG","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","PRK","KOR","XKX","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MRT","MUS","MEX","FSM","MDA","MCO","MNG","MNE","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","ROU","RUS","RWA","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","KNA","LCA","MAF","VCT","SDN","SUR","SWE","CHE","SYR","TJK","TZA","THA","TLS","TGO","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","USA","URY","UZB","VUT","VEN","VNM","VIR","PSE","YEM","ZMB","ZWE"
YR1976,"NE.GDI.TOTL.ZS","13.6521735928166","","43.3502757771144","","","","","30.7294395903282","","","26.4627435903597","28.5117818867842","","","","9.91136204173915","27.0084340894286","","26.9755807315007","","16.6521857765632","","","19.1852488704337","","33.7712519319938","23.1162106570636","","","","22.8445038626324","9.08841750354228","","","17.5884525323815","25.201353257339","","11.9662600437102","17.0543138245466","","13.5725281204103","33.2197606069732","17.5627031393841","","","31.003885801442","23.6621911818762","22.9892273852736","","25.9871336943319","","26.5648323756972","","25.4141606324352","","","22.3138554979122","21.0557590448311","21.6284342093488","19.6196325347625","","","","22.1940928270042","","","","29.2278424300444","26.4592167622849","","73.4946460853845","11.7514570478746","","25.5614032368564","","","38.2103671878942","","","","21.4051716305788","","16.2587403133264","37.4526890238535","","19.2136505643045","25.3815947811768","","31.9883540988257","19.1531791012955","20.7212915489406","48.0903358598691","","24.8874697552679","","26.0626517926975","26.5977765265851","18.2131737951778","33.5362590743158","34.0913097126741","","20.2442178040726","6.59928656361474","","27.6359792161848","","16.5429590853452","","","","","34.2679127725857","","","","","19.8661267276449","","8.13472611388401","26.2581699346405","21.8444009257611","","13.3633796317428","25.2279960827519","","21.5025082180272","30.8035714285714","22.2885557986871","","","","","","29.19775238455","","","","","15.1316546805315","22.8451556147678","","27.3274133486107","17.3210881395423","14.2097092185502","","","","38.8876141526318","35.858871423725","17.4664784756528","","39.1237994116161","18.6467561026828","24.6257047961171","24.2356400459271","32.8580075622391","","24.7780063566808","22.0067792074571","","","","13.8193025094016","","","","30.7667133633355","14.6339689177922","","38.9228517895485","","39.5963581588173","","","","","29.890977616705","30.3810989977693","","28.4178244023189","16.2103102340827","","","","","19.748782118636","","30.7517923955573","24.4389017258708","33.6912777774308","","","23.985280976874","","24.8648652008766","19.6689830260224","","30.6570098292809","20.3231292517007","","","","6.25178768438688","","","25.8351571263036","22.038398387541","20.9589787627572","","","41.6143859545239","","","","","","16.1108677066265"
YR1977,"NE.GDI.TOTL.ZS","12.4153493064084","","46.9147374202628","","","","","30.9416888037918","","","27.0010616816204","29.7012408241082","","12.5105189340813","","11.5232177984098","24.0097749310058","","26.6342766502535","","17.7509342196848","","","19.1573372973475","","33.4648257725181","22.0691465995739","","","","19.5624544512027","11.1964113948967","","","28.4892085675","24.3697466366925","","11.5539359714923","18.5147556530845","","15.3013302121886","33.87895996","18.7520337863411","","","26.5957412765957","24.2697692098913","27.3323803561107","","25.9224089955827","","34.8853722036775","","24.4061956986842","","","21.7888862244119","24.4896838879669","23.9917660385632","23.415508919667","","","","26.928895612708","","","","27.9879081420828","25.5841620302014","","58.0701246015648","13.2785683629975","","25.1963755999932","","","33.7440177476342","","","","20.0383169404866","","19.7804977306512","29.0744198452921","","23.0607973363521","26.5214780852574","","33.3770481189028","19.61373131334","20.127612344627","48.4288843145863","","27.3571727069373","","23.8821606188985","24.4419567242779","12.2262469020156","32.4921927879153","40.2520278099652","","23.7233211462982","6.39899264516498","","30.1057066546289","","23.3159720752358","","","","","23.7953599048186","","","","","17.8076386898496","","8.07825703921239","24.6840659340659","23.8466295609153","","15.5885840713829","23.8201491282166","","19.8305459615099","29.952223447262","22.8457111952407","","","","","","32.5093949076586","","","","","16.0243049768519","23.7827838725172","","25.2509109505849","25.6253602914859","19.6823700595694","","","","38.1064226494334","30.6189025539816","18.3114298688463","","29.3353203358671","21.6018482864844","24.6847639712911","21.2394084526252","30.6274965452283","","30.1207357672075","15.0975188933397","","","","15.06351975784","","","","30.5983169916201","15.2542790487904","","40.0040551500406","","35.2414206393856","","","","","21.4244122271517","29.7462445896631","","26.3650939996133","14.4450243085121","","","","","15.5675551470588","","27.0123261956066","24.4436396509234","38.1426445647847","","","26.8847578712585","","34.3455492706889","20.197551556019","","30.5442766549569","20.6664773265171","","","","6.04967948717949","","","25.211329036707","23.5262697266726","21.4853944925338","","","50.2780881918487","","","","","","17.1856996663972"
YR1978,"NE.GDI.TOTL.ZS","13.8720537510231","","52.2193525838678","","","","","27.8001595709474","","","25.8513710576731","26.5277476799793","","11.3407015857761","","11.5467985472657","22.8845833914111","","26.4213411248569","","16.0640103788601","","","24.6948219462248","","36.3636363636364","22.9732218599383","","","","18.3189338028038","14.036886178699","","","31.2488126942468","23.5738948512122","","10.8868706910689","16.2312452735238","","18.9153996406088","37.6038137258898","18.2842635463728","","","27.332323197176","23.4613617893244","29.7621710087445","","25.8247287887372","","37.2161940988201","","23.1352766656834","","","23.8717472118959","26.603253041277","28.6003807652153","26.0745022314863","","","","47.9068197164078","","","","24.396757619339","24.3133542733388","","35.0148367952522","23.1329241071429","","25.4977112435462","","","32.7823324964741","","","","21.6189496386206","","21.6950856799184","20.5095842865031","","24.347404564969","28.7298034552703","","27.5640630031352","23.2471770334632","20.5341598522817","39.1251191170285","","28.4546672321395","","26.1558180306914","23.8877637069544","15.0452181986082","32.5527169941586","33.077696756349","","29.7892893210325","20.6987341772152","","34.4844858772784","","20.2354430973431","","","","","25.0215703192407","","","","","21.7698771190282","","9.5865743964621","38.4413638066692","26.6694821306023","","15.9178359263865","21.5148252124755","","15.7171863955983","30.7286673058485","23.6054942233633","","","","","","25.4342386771585","","","","","18.2799511137259","23.6246705090329","","22.1714608009024","12.339528480023","22.9935618953625","","","","29.9383323492751","28.8959187642981","16.9904839679245","","32.8673644544438","22.6229270765443","27.1955280242573","21.4154873653173","30.7798551859802","","31.6193513866449","16.6117330944917","","","","16.6070303586984","","","","36.2879037717452","15.2598582572939","","43.2918628110289","","37.8603291633492","","","","","28.688431688758","26.6687990551879","","24.1713543278249","20.0492206726825","","","","","13.7702887686591","","23.5539581218422","25.5855887918372","29.4581589282404","","","28.1638665867808","","52.6881607671406","29.5091897845391","","30.7580820483916","15.1463430052469","","","","8.28153630582402","","","24.5960466536883","24.8317846707708","22.7102288672273","","","51.858807523956","","","","","","10.695175257931"
YR1979,"NE.GDI.TOTL.ZS","","","42.545926485987","","","","","25.8567694613329","","","27.8892290048656","29.3445594300484","","12.8268105959984","","11.2038721266497","23.5333382778313","","25.9575732704769","","19.0221796978577","","","20.8313934153642","","37.2193953906016","22.7644531016857","","","","16.4000938527472","14.9162154755363","","","28.520369873741","25.2262930947249","","9.79419790195751","","","18.7418210971584","36.2969031242718","18.1509853913596","","","25.9607434901961","25.3140139719524","27.9654493263813","","25.7708389681058","","38.726580211903","","23.1180110771298","","","25.3550774714483","22.7852446833867","32.1870243531202","18.0850209053199","","","","42.6924185644278","","","","27.7761535192494","24.8574872554682","","32.9196400868756","29.089668813351","","27.4288449417954","","","32.0926724971661","","","","18.7451099949263","","21.8370594855359","30.9931377724154","","24.5498558391436","32.6352592487421","","27.862466192571","22.4309011701982","20.9343208827993","25.0081710651064","","32.3602904175667","","26.9810282382514","24.4213230691269","19.2186368203379","34.2222718169674","31.5419847328244","","18.1327783022917","14.6191775073437","","37.4738830268222","","13.6509843460623","","","","","32.7466230045027","","","","","19.2537256803187","","16.0939307054503","30.2371312897629","28.9139238325004","","15.4745263372056","23.3716451724715","","12.9430292794469","31.217277486911","25.9466492829205","","","","","","24.4926905533259","","","","","15.8181403744401","22.7449456547769","","23.6567452647855","-5.73973794517383","25.8328146933026","","","","28.6017980651659","26.0100736719659","17.1125875381577","","34.7051448817719","23.4778927184924","28.563995595962","23.9663685106195","30.8304583538689","","30.596661824586","16.4007843137255","","","","12.0307786751345","","","","26.2819748056085","13.366120605154","","32.9445340612979","","42.1168145611413","","","","","22.982888681919","27.3779847133233","","23.5635548864762","25.8212915417947","","","","","14.2406377148551","","26.3301577149576","28.1308083994025","28.0813293741779","","","27.2052252102184","","48.8138182513009","31.1668681226554","","29.4284736481862","14.5027176847486","","","","6.58010074683559","","","24.7464180170097","25.1111202458462","24.0415004841131","","","38.244125986223","","","","","","11.4096307544198"
YR1980,"NE.GDI.TOTL.ZS","","35.805834723522","39.076923444071","","","","","25.2577862895999","","","27.1248223890257","28.7808310654933","","18.2880251628847","46.1272860720145","14.4393912962956","20.8398821218075","","26.5551112586483","23.3147541941846","15.1565679481707","","29.9147870699036","17.1171171171171","","40.0521496573889","23.3464749539881","","","33.9963553177465","15.1069505593291","13.8857679938726","","","20.9828387899748","23.8427262940677","","7.00712558895795","","","22.1026086403504","34.605193076202","19.0685377391348","18.0421691381132","","35.7658157602664","26.5747298967581","26.5361179605953","","26.2695658877628","","37.8140189709447","","20.1243533155342","","","24.6298788694482","25.3748809023785","27.5","13.2737919079618","","","","40.6529103788112","","","","31.2475859405176","25.7480576399495","","27.5381552753816","26.6954752218547","29.2035398230089","27.2055590433531","","","30.6138673567661","","","","15.8655615774176","","28.1809613572102","32.7586206896552","","22.7019147365757","34.8533272060103","","30.0694445948988","21.0776467693967","20.8715015942102","47.8648931194618","","27.2664115200329","","23.5269679241149","26.767689406221","15.9058054513838","33.957757880848","37.1737637362637","","24.5071406229961","23.8941176470588","","34.0306254735671","","13.9206817227572","","","","","37.0427551324011","","","","","22.0173013393075","","46.5896581902341","24.7438065864093","30.4213251294365","","","22.5768650526351","","18.3739933729969","20.7312866505692","25.7298176698355","","","","","","30.3534826527884","","","23.9190479518717","","18.2861559798791","23.6133618204941","","21.5270281491323","16.7788530921313","28.1132079696333","","","","28.2880742995925","22.2932142684284","17.6685356073773","","35.3114497379156","25.2092968795738","28.7628533041668","30.3400891341202","29.0864783035007","","34.0225500980526","17.1362071473597","","","","16.1403830582105","","","","22.9094818576207","14.6359988133873","","38.3161694447394","16.2094331458243","45.0281411386338","","","","25.0714285714286","42.3958157233866","31.3563780404778","","24.3721138859459","33.7682444721692","","","","","14.6629728099377","","27.6883100112679","32.0524358618223","29.5594502406289","","","29.1419241331751","","28.4464675490793","30.0558014238984","","29.3602598503036","18.1642641379574","","","","6.15453836944906","","","21.2727498076899","23.3102708249411","17.3463190317123","","","29.9213221033749","","","","","","16.9369789330474"
YR1981,"NE.GDI.TOTL.ZS","","36.3861156517659","36.9905947989243","","","","","22.6910887215998","","","28.7179082699057","26.926476554728","","18.8433228180862","41.6136360150318","17.1557664410058","23.4270414993307","","22.5730014094061","25.1042480917738","15.6767522384168","","32.0949466756737","15.9722222222222","","43.4056761268781","23.084120487215","","","35.4878136458408","14.1309296513323","17.006175599845","","","27.1877091328541","25.3812775624385","","8.73940581291744","","","23.4347636666077","32.9487495627914","20.6239947790292","18.0423558943979","","48.1631899575411","29.0266482230556","25.9404733819914","","26.1481267218795","","33.8127814083843","","17.0136531926713","","","22.7037678706043","25.8263551457429","32.0987503586538","14.2441513880978","","","","31.0441205829507","0","","","28.3972994982531","23.5185348588684","","36.3506431634111","25.3338998817139","25.2032520325203","24.6061315927982","","","25.0201922868948","","","","17.0316590055768","","25.7456931879271","31.3713231916921","","19.3115855083912","34.9393356300914","","29.7801846151781","20.8300351493331","21.3844929387158","40.0758214346926","","27.8036192702627","","22.1739336193842","24.6933344570922","20.2981024703688","32.7594281456694","46.027472906744","","22.9134416924665","35.1916666666667","","32.1599845378882","","16.630877877097","","","","","37.5991076115486","","","","","21.4217899994823","","35.6878859549469","17.6247631080227","34.9868953187649","","","24.8364278309448","","21.2463784977659","25.2522284258987","25.9443022589866","","","","69.9558718786855","","31.7188845673213","","","23.0786971820528","","17.6072070722321","20.6982985030646","17.0655567572194","25.2659574468085","23.5940180586924","20.2915754833763","89.3810530862769","","","27.7688739853101","22.9569687330208","18.7662655106472","","35.628853396839","27.2483940042827","28.8254791594056","34.7717875469681","27.4627480503984","","35.8475318746557","14.3390763175542","","","","13.299086540273","","","","21.1590381302105","15.6723609832457","","32.4166837047638","19.0914719083733","44.7832103321033","","","","23.3742331288344","27.5646299547434","34.1151840838478","","22.7068562515176","27.7748367743074","","","","","19.3114694088088","","24.0336281658304","29.2246313164776","24.9106753742021","","","29.6753095180367","","23.8240892946926","29.5607702675258","","32.3282075925036","17.869889887356","","","","5.60831526209527","","","19.1892123306762","24.2768569915829","21.3904635717161","","","27.754095256795","","","","","","20.8158980173912"
YR1982,"NE.GDI.TOTL.ZS","","39.2829001338862","37.2832375647366","","","","","21.7549479464592","","","29.8757502249251","24.58013056199","","21.4661344484572","36.2780857893201","17.3632790930077","19.2439128577531","","21.5987920908711","19.2767682436889","27.6044169260841","","35.1797562783604","15.6424581005587","","37.6584852399407","21.093764431958","","","34.1295281425568","17.9266349310782","14.4573966443689","","","24.7963165305702","19.9964837255962","","6.6693745735901","3.16176390466728","","11.7179604861334","31.9801024242069","20.4871425036179","18.042331812679","","59.7323943661972","24.686093520034","23.1882903653993","","25.5987837096193","","31.7201665012892","","18.2713408402481","","","19.2382127391925","21.7648177989287","28.949946562166","13.2214121303225","","","","30.1884529724173","0","","","28.6732238394505","23.7978869910527","","35.0155606022374","22.4603300233155","26.1538461538462","23.1510215929596","","","29.7869815884377","","","","14.1447739180259","","28.2595548617349","24.9654218533887","","12.9281285283245","30.9833932807837","","31.168741645749","20.9818622096462","22.5834526752146","26.7731877057204","","27.2171084671003","","24.1624270180493","23.7342914725244","20.868912380259","31.5966338974174","39.4448148372629","","21.8602148394683","46.2825","","31.9669870440906","","25.1935684108484","","","","","","","","","","21.6868975811852","22.2364308042057","26.3480535953209","21.4033397559409","37.3136951069506","","","28.9315230453448","","23.9059852747722","18.1663113006397","21.5598864632214","","","","70.229340055089","","33.4285220296226","","","18.2645439984065","","17.1485737614192","19.6846489083016","18.1325334715277","26.4783892941106","18.7774691771266","20.5882362137344","85.9338986132771","","","28.7612687813022","26.5961551852474","19.26431164953","","33.8124762349626","32.1575577406815","25.6317160534028","35.0990316865275","27.875287300151","","35.3778982895906","9.03651829493802","","","","17.7782204082391","","","","25.8535323289964","20.8161751701089","","32.3153115971936","13.3811156123403","46.2702906312902","","","","20.655737704918","29.2801741780965","26.5287188942257","","22.5830622156692","30.7614018823435","","","","","18.8612313612314","","23.5917249149183","28.8939660953508","25.3935583262044","","","26.5165420099713","","21.333329022716","31.2225254522576","","31.7271667637999","16.9525933550638","","","","9.09299655568312","","","19.9802777683556","22.070082771371","19.7965187835167","","","31.2963319005177","","","","","","19.0537356888866"
YR1983,"NE.GDI.TOTL.ZS","","37.373346292896","37.5695320978642","","","","","20.8877523061467","","","25.336096470128","23.0424234679919","","20.3312557710065","43.8550199373398","16.5627367701504","16.9469026548673","","18.7590890804164","19.5611307004314","17.3215150751257","","38.5149227047305","13.2165605095541","","29.3891200373294","16.6820441120892","","","32.8899264118922","17.1322658540656","22.8267996582487","","","25.9778457278979","20.2996966816062","","11.8326550451605","2.73289727485606","","12.156992138095","31.9258628866708","19.8932136967006","18.0422569351152","","38.4384385635636","24.181759128942","18.4127717783294","","25.3363273427299","","30.1134871336779","","18.3642644588981","","","19.7625400704629","20.6660351239403","30.8270676691729","12.055138968245","","","","32.7784063358655","0","","","28.3946222147763","21.7504058341737","","35.1853284840981","18.8831642608018","31.0606060606061","23.9392075137004","3.74976906943131","","28.6429971728069","","","","11.0718227150576","","22.6619262661019","21.3896457765668","","12.6907032272827","26.6696121612106","","23.3647069797866","20.0481712130599","29.4017715637958","36.2682504282549","","23.3474832815455","","24.5969330255131","22.2482511410534","22.2587667697368","30.123035963968","33.0124258367849","","20.9250655214958","46.1547619047619","","32.4767443056047","","24.7859759480495","","","","","","","","","","21.2513772644114","24.6446063791662","25.9991421359047","22.7974963672579","37.5702685821362","","","27.4876509593313","","18.443186191398","17.4645459531458","19.7815112646511","37.7464788732394","","","58.0062974780677","","26.3485595036546","","","17.1080975469794","","19.6327005331754","20.5445225184148","16.7307575976439","26.8512260401741","22.4817060294502","12.5454803684258","75.7531349894606","","","26.3789955454936","26.4827193139428","18.7882663212464","","22.4710153907591","29.4375682613769","21.2267313626753","26.525906500116","29.5949083795522","","29.3203354284045","10.1073127814501","","","","13.5305823383973","","","","34.3505298720293","20.9045062088253","","21.1904522106959","14.2796226213954","46.4506805402281","","","","25.3140096618358","22.4206267836826","27.173221069925","","21.7284269316263","28.8912097762354","","","","","14.753439509496","","23.421669800602","29.3505620668378","25.321778376791","","","29.975276320559","","20.5962987312683","29.3462010982993","","33.4962333056933","16.2852910296423","","","","7.40961166493081","","","20.8960892071542","22.2529868977705","14.2535420051883","","23.8051731700631","14.1909243628052","","","","","","14.3051573357108"
YR1984,"NE.GDI.TOTL.ZS","","32.9255350791543","35.1644228736558","","","","","19.9640924492996","","","26.6691036564219","23.7749910552049","","16.3490274851796","42.5808648280558","16.4842575699599","13.8058324104836","","19.8182694007634","23.2419636678984","12.7803178241589","","37.4512670071092","19.6723006150824","","29.4435306166786","15.7405601052384","","","33.2033507099577","14.1666284842185","18.3708354841712","","","25.9436609488241","21.0397550859003","","12.307141868553","4.83039724539578","","19.3081832002948","34.3784061504283","18.9649700356585","18.0422894255136","","30.3912363067293","22.6994636554979","11.6507777029108","","25.5013911079374","","33.595031989419","","20.6027118492953","","","17.8777724612074","18.7818348918223","30.379746835443","11.9604496664021","","","","28.7045921864291","0","","","27.2297044519267","21.2292264826104","","32.9649145354068","18.313404657017","32.8571428571429","23.7018946001676","6.87682260192711","","29.805274076951","","","","11.5723335631221","","37.7245564918063","27.4203230655248","","15.9633549855517","24.417921157898","","25.7552676002229","21.0303610984954","24.8846749403824","33.0452680894993","","22.302210644229","","22.9857460014048","23.3117324188456","23.1222946652197","30.0606459685009","29.9104571398649","","19.8110319511086","33.9085106382979","","32.2979770025435","","21.0241311251046","","6.17886196946263","","","","","","","","21.5872555676039","22.4576271186441","26.8216361357116","12.8792323344988","33.5600251414205","","","26.5117277892307","","17.0818112757854","22.0403899721448","18.9307417598047","","","","57.8003324002949","","31.1128523022278","","","13.2180738494576","","18.6620976592","21.134395618679","14.5467192494154","29.0175900442743","22.2285149275129","3.14800294788405","58.9473786466933","","","27.5263284671245","29.9714431061078","18.2707562136436","","18.6268153905487","26.9956826526711","22.3012356215951","23.4446143309107","20.3475435716451","","23.0583826641163","13.7533528853078","","","","15.8065743010376","","","","32.8288179029268","20.3012086011682","","21.6740005617452","12.7056237406118","46.9276594521021","","","","15.8074534161491","24.2001257941826","25.5433639486784","","20.5960487343382","25.8270133857141","","","","","8.54077853614001","","24.4205294325482","26.8320005475231","25.4573979614099","","","29.4731136833054","","15.0414283222457","23.9376596413107","","35.8991953090886","16.1803146778439","","","","8.13983536390445","","","21.9998767531547","25.0958177517261","12.1267005046183","","19.86469407479","16.9369298596431","","","","","","17.0355046016956"
YR1985,"NE.GDI.TOTL.ZS","","33.9319591391124","34.5691694591019","","","0","","17.5890669180019","","","28.0650460480398","24.449257952851","","19.1709406287302","35.6492607967373","15.8309437037216","13.1146384479718","","18.9772620011165","21.6631491933954","8.93997374769409","","43.5427883138321","19.4643383916036","","22.9944128810203","19.2007534697913","","","32.1972799759475","22.9532781499561","13.8611293239475","","","24.8849469573947","21.618029413241","","15.3840610482698","7.30237247332203","","17.0452053241572","39.064106893606","19.0409037023224","18.0423421735423","","30.2843026370004","25.8891732914039","12.9513847390107","","28.7632021860748","","30.3400346189038","","22.0997516529928","","","17.371911140133","18.9516065516846","29.7587131367292","10.8458242708352","","","","26.2180685358256","0","","","26.9465190145077","21.1685797207033","","41.9926691102966","15.0861823766995","34.2857142857143","23.1153070362262","9.5700893169469","","31.3440787352628","","","","11.497419578864","","35.1001404374997","35.7948717948718","","15.8798703583174","21.5001725824081","","23.0855938925899","22.6540129356146","25.3469459717401","24.2749880461378","","19.5558943065027","","19.5051168100094","23.1708762192312","24.3038118155671","30.0116876344827","21.0530989843015","","25.3248237306024","38.1282608695652","","32.2700519802064","","18.8542839158194","","7.04225395490314","","","","","","","","17.7054407897359","22.9493002131801","18.7639055879329","18.5870738855468","27.5809990964244","","12.8428493150815","25.7805608256389","","19.6857245679748","23.468528102058","20.009776685914","","","","62.7919911794413","","30.6779461220974","","","9.93015995314765","","22.5561327437428","21.4681337109595","14.0350862785033","27.03061203341","23.1386058522016","12.7472190737776","46.3908754259197","","","27.4999022051842","27.5789237992686","18.3254722475787","","19.1210094062125","19.8300433220559","20.7735070358229","20.9248952062264","14.3468156948187","","21.4032893606795","12.3247836287286","","","","17.3093506255754","","","","21.4530722452066","18.8205300751374","","22.6989791683957","10.9232526495646","41.0992394060123","","","","18.0813953488372","29.8003626947475","22.0495762325709","","20.8194046534608","23.8226327944573","","","","","9.49230339252698","","26.7880906698987","27.6103662862066","25.5216192172901","","","28.2445805413169","","16.6335753640859","26.3843345194074","","30.1625749825456","16.5132281916485","","","","8.73201845394909","","","21.8143352804321","24.1883401602082","11.3787729384631","","25.8234217749314","17.9032622471441","","","","","","17.8199768103624"
